commonName,yearDeployed,project,toppID,serialNumber,isDrifter,time,longitude,latitude,LC,,,,
,,,,,,UTC,degrees_east,degrees_north,,,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-04T19:51:05Z,48.287,40.875,"A
",10.311,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-04T23:03:45Z,48.101,40.984,"A
",9.802999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-05T02:44:03Z,47.987,41.028,"A
",9.446,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-05T04:26:43Z,47.884,41.053,"A
",8.975999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-05T12:54:22Z,47.507,41.156,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-05T23:00:28Z,46.957,41.244,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-06T17:52:30Z,46.44,41.646,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-06T22:49:41Z,46.182,41.692,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-07T12:46:52Z,45.838,41.765,"B
",2.1729999999999983,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-08T07:18:45Z,44.835,41.906,"B
",2.1900000000000013,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-08T22:15:56Z,44.418,42.191,"0
",2.6389999999999993,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-09T00:44:03Z,44.15,42.166,"B
",2.608999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-09T05:10:18Z,43.996,42.187,"B
",2.5829999999999984,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-09T06:55:18Z,43.794,42.204,"A
",2.602999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-09T14:07:01Z,43.648,42.242,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-09T15:02:48Z,43.648,42.248,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-10T02:08:26Z,43.034,42.448,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-10T12:13:35Z,42.712,42.564,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-11T02:02:20Z,42.273,42.847,"B
",9.866,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-11T05:58:35Z,42.013,42.768,"A
",9.765,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-11T20:02:48Z,41.54,43.064,"A
",9.583,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-11T23:26:15Z,41.357,43.032,"B
",9.578,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-12T02:56:43Z,41.315,43.044,"B
",9.594999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-12T03:19:13Z,41.271,43.048,"B
",9.721,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-12T13:35:09Z,40.806,43.036,"A
",9.642999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-12T15:07:30Z,40.744,43.022,"A
",9.698,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-13T00:52:30Z,40.29,43.026,"B
",9.586,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-13T02:28:07Z,40.302,43.065,"A
",9.526,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-13T16:50:37Z,39.684,43.236,"2
",9.837,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-14T23:03:16Z,38.495,43.479,"A
",9.314,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-15T08:07:01Z,37.919,43.428,"A
",9.182,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-16T01:15:00Z,37.182,43.47,"2
",8.713000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-16T06:10:18Z,36.963,43.455,"1
",8.725999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-16T11:03:45Z,36.759,43.477,"1
",8.608,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-16T13:30:56Z,36.684,43.489,"B
",8.518999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-16T15:42:11Z,36.59,43.509,"0
",8.341000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-16T17:22:01Z,36.562,43.516,"B
",8.123999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T01:59:03Z,36.147,43.536,"B
",8.442,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T04:45:00Z,36.034,43.536,"B
",8.652000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T05:46:52Z,36.016,43.546,"A
",8.663,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T06:28:07Z,35.946,43.53,"B
",8.719000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T07:30:56Z,35.933,43.543,"0
",8.709,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T10:54:22Z,35.763,43.551,"B
",8.818999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T14:51:33Z,35.594,43.498,"B
",8.940999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T18:49:13Z,35.408,43.551,"0
",8.86,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-17T20:30:00Z,35.328,43.553,"A
",8.771,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-18T10:40:18Z,34.978,43.511,"B
",8.457,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-18T22:07:58Z,34.209,43.36,"0
",8.471,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-18T23:58:07Z,34.135,43.328,"A
",8.422999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-19T05:30:56Z,33.909,43.336,"B
",7.986000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-19T10:37:58Z,33.714,43.271,"B
",8.347999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-19T19:05:37Z,33.405,43.324,"0
",8.286000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T07:36:05Z,33.18,43.591,"B
",8.508,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T10:20:09Z,33.063,43.627,"0
",8.806000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T12:02:20Z,33.057,43.652,"A
",8.620999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T13:36:33Z,33.056,43.685,"A
",8.751000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T19:05:37Z,32.957,43.764,"A
",8.588000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T19:56:43Z,32.888,43.817,"1
",8.39,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-20T23:34:41Z,32.75,43.81,"A
",8.527999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-21T07:27:39Z,32.324,43.746,"A
",8.951999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-22T05:32:48Z,31.685,43.738,"0
",9.301,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-22T13:19:13Z,31.555,43.662,"0
",9.012,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-22T21:20:09Z,31.268,43.599,"A
",8.046,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T01:44:03Z,31.124,43.66,"A
",8.256999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T02:32:20Z,31.153,43.719,"B
",8.204,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T05:28:07Z,31.041,43.626,"B
",8.343,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T06:53:54Z,30.909,43.535,"B
",8.347000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T14:56:43Z,30.874,43.654,"B
",8.418,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T16:18:45Z,30.74,43.649,"B
",8.332,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-23T19:18:45Z,30.648,43.711,"A
",8.352999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-24T11:19:41Z,30.164,43.928,"A
",8.366,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-24T13:01:52Z,30.113,43.961,"A
",8.256999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-24T17:28:07Z,29.974,43.98,"A
",7.960000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-24T18:53:26Z,29.95,44.029,"B
",7.859999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-25T00:30:56Z,29.732,44.059,"A
",7.321999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-25T06:25:46Z,29.685,44.163,"0
",6.957000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-25T11:12:11Z,29.695,44.253,"A
",6.6080000000000005,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-25T18:54:50Z,29.426,44.311,"1
",6.399999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T01:59:03Z,29.197,44.206,"0
",6.495999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T02:49:13Z,29.16,44.214,"1
",6.459,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T03:51:33Z,29.128,44.223,"B
",6.425999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T06:02:20Z,29.099,44.32,"1
",6.312999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T06:23:26Z,29.099,44.321,"1
",6.312999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T16:41:15Z,28.877,44.375,"1
",6.224,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T19:55:46Z,28.79,44.371,"0
",6.184999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-26T22:26:15Z,28.792,44.361,"B
",5.501999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-27T00:14:03Z,28.685,44.363,"B
",5.501999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-27T04:00:28Z,28.902,44.261,"B
",5.849,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-27T06:12:39Z,28.61,44.297,"B
",5.3629999999999995,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-27T07:19:13Z,28.584,44.303,"A
",5.2620000000000005,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-27T18:35:37Z,28.415,44.617,"B
",5.448,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-27T22:16:24Z,28.395,44.64,"A
",5.526,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-28T01:38:26Z,28.252,44.622,"A
",5.024000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-28T03:08:54Z,28.186,44.656,"B
",5.445,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-28T04:18:45Z,28.145,44.677,"0
",5.434999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-28T05:55:46Z,28.086,44.647,"0
",5.445,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-29T17:12:39Z,27.39,44.352,"0
",8.253,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-29T23:36:33Z,27.607,44.281,"1
",8.727,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T01:14:03Z,27.607,44.266,"0
",8.727,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T02:52:58Z,27.63,44.268,"1
",8.719999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T05:34:41Z,27.717,44.238,"2
",8.68,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T06:22:30Z,27.717,44.23,"1
",8.68,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T07:56:43Z,27.708,44.197,"A
",7.901,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T13:35:09Z,27.853,44.155,"B
",7.478999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T17:51:05Z,28.022,44.145,"B
",7.474,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-30T21:48:45Z,28.226,44.19,"B
",7.821999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-31T01:52:01Z,28.34,44.215,"A
",7.710000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-31T13:20:37Z,28.375,44.082,"B
",7.811,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-31T14:08:54Z,28.355,44.058,"B
",7.864000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T01:30:28Z,28.5,44.057,"B
",7.509999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T03:41:15Z,28.729,44.072,"0
",7.504000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T05:40:18Z,28.564,44.08,"0
",7.524000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T06:44:31Z,28.551,44.051,"B
",7.524999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T13:17:20Z,28.578,44.141,"A
",7.5219999999999985,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T13:39:50Z,28.622,44.14,"B
",7.5219999999999985,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T16:59:31Z,28.528,44.2,"1
",7.492000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-01T19:14:31Z,28.696,44.13,"B
",7.5219999999999985,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-02T08:37:30Z,28.607,44.166,"B
",7.628,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-02T11:20:09Z,28.261,44.176,"A
",7.693999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-02T19:03:45Z,28.536,44.255,"0
",7.591000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-02T20:53:54Z,28.647,44.143,"1
",7.634,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-02T21:15:00Z,28.676,44.141,"0
",7.963000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T00:27:39Z,28.452,44.179,"0
",7.974,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T02:08:54Z,28.537,44.161,"B
",7.9879999999999995,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T03:54:22Z,28.716,44.242,"B
",7.931999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T06:37:30Z,28.673,44.178,"1
",7.972999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T11:15:56Z,28.86,44.149,"0
",7.858999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T12:52:01Z,28.843,44.127,"A
",7.856999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T14:31:52Z,28.918,44.108,"A
",7.814,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T16:52:58Z,28.965,44.077,"A
",7.835000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-03T20:24:22Z,29.146,44.063,"0
",7.789999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-04T00:23:26Z,29.345,44.041,"0
",8.036000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-04T01:55:18Z,29.346,43.991,"B
",8.117,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-04T07:51:05Z,29.792,44.065,"A
",8.369,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-04T12:46:24Z,29.768,44.028,"A
",8.443999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-04T14:10:18Z,29.872,44.012,"B
",8.483,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-04T21:49:13Z,30.339,44.052,"B
",9.1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-05T01:29:31Z,30.612,44.008,"B
",9.391,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-05T20:02:48Z,31.313,44.346,"A
",9.395999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T00:05:09Z,31.607,44.414,"A
",9.386,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T02:45:56Z,31.665,44.42,"2
",9.421999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T04:09:22Z,31.743,44.49,"0
",9.542,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T05:48:45Z,31.77,44.428,"0
",9.432,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T07:28:35Z,31.791,44.428,"B
",9.451,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T10:38:54Z,31.972,44.452,"0
",9.856,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T12:16:52Z,32.006,44.458,"B
",9.817,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T16:39:22Z,32.222,44.414,"A
",9.275,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T19:50:09Z,32.313,44.47,"A
",9.331,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-06T22:15:00Z,32.217,44.282,"0
",8.960999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T02:18:16Z,32.613,44.433,"1
",9.341,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T05:16:52Z,32.778,44.434,"0
",9.249,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T05:39:22Z,32.818,44.436,"B
",9.218,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T10:32:48Z,33.041,44.377,"0
",9.173,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T13:47:48Z,33.123,44.338,"A
",9.184,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T14:36:05Z,33.132,44.329,"A
",9.209,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-07T17:59:31Z,33.259,44.274,"0
",9.203999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-08T04:51:33Z,33.919,44.245,"B
",8.744,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-08T07:06:05Z,33.953,44.21,"A
",8.722000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-08T08:15:56Z,34.015,44.207,"B
",8.668,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-08T10:16:24Z,34.099,44.204,"B
",8.661000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-08T15:53:26Z,34.34,44.134,"B
",8.748999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-09T03:49:41Z,34.782,43.94,"B
",8.645,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-09T06:50:37Z,35.039,44.064,"A
",9.029,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-09T15:03:45Z,35.316,44.031,"A
",8.998000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-09T18:26:15Z,35.545,43.994,"A
",8.918,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-10T01:54:50Z,35.931,44.0,"A
",9.205,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-10T02:45:56Z,35.889,43.959,"A
",9.270999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-10T03:32:20Z,35.956,43.948,"0
",9.283999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-10T13:13:07Z,36.452,43.825,"A
",9.5,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-10T14:54:22Z,36.635,43.867,"A
",9.661999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-10T21:21:05Z,36.729,43.704,"B
",9.588,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T05:28:07Z,37.037,43.621,"0
",10.054,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T07:05:09Z,37.206,43.624,"B
",10.166,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T11:26:43Z,37.305,43.495,"1
",10.27,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T13:02:20Z,37.43,43.451,"1
",10.415,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T14:35:37Z,37.474,43.414,"A
",10.264,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T19:28:35Z,37.552,43.346,"A
",10.049999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T21:08:54Z,37.731,43.286,"B
",10.273,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-11T22:56:43Z,37.787,43.22,"A
",10.374,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-12T00:35:09Z,37.689,43.227,"A
",10.374,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-12T04:33:45Z,38.145,43.096,"B
",10.919,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-12T06:52:58Z,38.144,43.075,"B
",10.899,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-12T22:45:56Z,38.837,42.762,"0
",11.799,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-13T00:17:20Z,38.711,42.666,"0
",11.661,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-13T11:06:05Z,39.342,42.519,"2
",11.538,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-13T13:52:30Z,39.494,42.414,"B
",11.801,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-13T14:18:16Z,39.48,42.43,"B
",11.719999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-13T18:23:54Z,39.66,42.368,"B
",11.942,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-13T23:28:35Z,39.88,42.362,"A
",11.953999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-14T01:51:33Z,39.858,42.177,"B
",12.153,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-14T02:46:24Z,39.958,42.14,"A
",12.003,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-14T04:26:15Z,40.072,42.127,"B
",12.047,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-14T07:34:41Z,40.148,42.071,"B
",12.144,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-14T18:20:09Z,40.579,41.862,"A
",12.096,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-15T01:37:58Z,40.584,41.543,"B
",11.741,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-16T01:26:15Z,41.575,40.968,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-16T03:45:56Z,41.673,40.924,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-16T05:25:46Z,41.771,40.972,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-17T12:01:24Z,42.867,40.685,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-17T13:45:28Z,42.875,40.636,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-17T17:38:54Z,43.032,40.592,"A
",11.405,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-17T19:13:07Z,43.175,40.59,"0
",11.41,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-17T23:30:00Z,43.264,40.514,"1
",9.008,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T01:07:01Z,43.325,40.515,"1
",9.008,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T04:48:16Z,43.605,40.513,"B
",9.008,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T06:24:22Z,43.536,40.443,"2
",9.054,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T06:47:20Z,43.554,40.442,"B
",9.054,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T11:41:43Z,43.509,40.328,"A
",8.979,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T17:25:18Z,43.982,40.301,"B
",9.166,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T19:02:48Z,44.08,40.276,"0
",9.206999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T21:36:05Z,44.087,40.262,"A
",8.698,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-18T23:10:18Z,44.21,40.252,"0
",8.704999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T00:50:09Z,44.211,40.205,"0
",8.756,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T02:23:54Z,44.393,40.218,"0
",8.730999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T11:32:48Z,44.773,40.116,"B
",8.861,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T17:11:43Z,45.01,40.022,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T18:22:01Z,45.04,40.0,"2
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T18:55:18Z,45.06,39.986,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-19T20:03:45Z,45.101,39.965,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-20T00:23:54Z,45.223,39.903,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-20T09:53:26Z,45.684,39.781,"0
",9.443,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-20T11:37:01Z,45.853,39.767,"0
",9.522,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-21T01:41:43Z,46.124,39.733,"B
",9.741,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-21T09:42:11Z,46.685,39.552,"0
",10.2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-21T11:18:45Z,46.65,39.563,"A
",10.174,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-21T12:56:15Z,46.811,39.504,"0
",10.283999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-21T17:39:50Z,47.047,39.462,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-21T22:45:28Z,47.236,39.417,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-04-22T13:29:03Z,47.976,39.317,"B
",15.104,,,
